"MonitoringLocationIdentifier","ActivityStartDate","HydrologicEvent","CharacteristicName","meanresult"
"USGS-02086849",2014-04-23,"Routine sample","Nitrate",791
"USGS-02086849",2014-04-23,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1250
"USGS-02086849",2014-04-23,"Routine sample","Phosphorus",71
"USGS-02086849",2014-04-23,"Routine sample","Temperature, water",576
"USGS-02086849",2014-04-29,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",757
"USGS-02086849",2014-04-29,"Routine sample","Nitrate",618.5
"USGS-02086849",2014-04-29,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1016
"USGS-02086849",2014-04-29,"Routine sample","Phosphorus",75
"USGS-02086849",2014-04-29,"Routine sample","Temperature, water",573
"USGS-02086849",2014-05-06,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",761
"USGS-02086849",2014-05-06,"Routine sample","Nitrate",621.5
"USGS-02086849",2014-05-06,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1044
"USGS-02086849",2014-05-06,"Routine sample","Phosphorus",96
"USGS-02086849",2014-05-06,"Routine sample","Temperature, water",803
"USGS-02086849",2014-05-12,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",737
"USGS-02086849",2014-05-12,"Routine sample","Nitrate",593.5
"USGS-02086849",2014-05-12,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1005
"USGS-02086849",2014-05-12,"Routine sample","Phosphorus",111
"USGS-02086849",2014-05-12,"Routine sample","Temperature, water",892
"USGS-02086849",2014-05-20,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",315
"USGS-02086849",2014-05-20,"Routine sample","Nitrate",787.5
"USGS-02086849",2014-05-20,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",381
"USGS-02086849",2014-05-20,"Routine sample","Phosphorus",98
"USGS-02086849",2014-05-20,"Routine sample","Temperature, water",672
"USGS-02086849",2014-05-29,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",1004
"USGS-02086849",2014-05-29,"Routine sample","Nitrate",763.5
"USGS-02086849",2014-05-29,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",1234
"USGS-02086849",2014-05-29,"Routine sample","Phosphorus",77
"USGS-02086849",2014-05-29,"Routine sample","Temperature, water",807
"USGS-02086849",2014-06-03,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",353
"USGS-02086849",2014-06-03,"Routine sample","Nitrate",971.5
"USGS-02086849",2014-06-03,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",711
"USGS-02086849",2014-06-03,"Routine sample","Phosphorus",76
"USGS-02086849",2014-06-03,"Routine sample","Temperature, water",670
"USGS-02086849",2014-06-10,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",717
"USGS-02086849",2014-06-10,"Routine sample","Nitrate",560
"USGS-02086849",2014-06-10,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",990
"USGS-02086849",2014-06-10,"Routine sample","Phosphorus",115
"USGS-02086849",2014-06-10,"Routine sample","Temperature, water",845
"USGS-02086849",2018-03-27,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",705
"USGS-02086849",2018-03-27,"Routine sample","Nitrate",1358.5
"USGS-02086849",2018-03-27,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",753
"USGS-02086849",2018-03-27,"Routine sample","Temperature, water",409
"USGS-360211078513701",2016-07-12,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",170
"USGS-360211078513701",2016-07-12,"Routine sample","Nitrate",245.5
"USGS-360211078513701",2016-07-12,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",292
"USGS-360211078513701",2016-07-12,"Routine sample","Phosphorus",99
"USGS-360211078513701",2016-07-12,"Routine sample","Temperature, water",893
"USGS-360211078513701",2018-03-27,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",213
"USGS-360211078513701",2018-03-27,"Routine sample","Nitrate",297.5
"USGS-360211078513701",2018-03-27,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",299
"USGS-360211078513701",2018-03-27,"Routine sample","Temperature, water",1711
"USGS-360226078512801",2016-07-12,"Routine sample","Inorganic nitrogen (nitrate and nitrite)",136
"USGS-360226078512801",2016-07-12,"Routine sample","Nitrate",201
"USGS-360226078512801",2016-07-12,"Routine sample","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",281
"USGS-360226078512801",2016-07-12,"Routine sample","Phosphorus",81
"USGS-360226078512801",2016-07-12,"Routine sample","Temperature, water",895
